"","SID","Age","Sex","Language","Exclude","Exclude_reason","Knower_level","Condition","Task","Trial_number","Task_item","Response","Correct","Counting.Number.language","Notes","Counting_validate","Num_lang","count_proficiency","highest_count","Numerosity","CP_subset"
"1965","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","5","6","6",1,1,"",NA,NA,2,24,NA,"CP"
"1966","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","6","6","6",1,1,"",NA,NA,2,24,NA,"CP"
"1967","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,2,24,NA,"CP"
"1968","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,2,24,NA,"CP"
"1969","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,2,24,NA,"CP"
"1970","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,2,24,NA,"CP"
"1971","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,2,24,NA,"CP"
"1972","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,2,24,NA,"CP"
"1973","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,2,24,NA,"CP"
"1974","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,2,24,NA,"CP"
"1975","one-one_94","4.947296372","F","English",0,"","CP","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,2,24,NA,"CP"
"1976","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Parallel","1","3","3",1,0,"",NA,NA,3,29,"Small","CP"
"1977","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Parallel","2","4","4",1,0,"",NA,NA,3,29,"Small","CP"
"1978","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Parallel","3","10","10",1,1,"switched trials with 8 tried counting fish in experimenter's pond before placing but experimenter stopped",1,0,3,29,"Large","CP"
"1979","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Parallel","4","8","9",0,1,"switched trials with 10 counted fish after placed all of them (counted 9 but placed 10)",0,0,3,29,"Large","CP"
"1980","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Parallel","5","6","6",1,0,"",NA,NA,3,29,"Large","CP"
"1981","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Orthogonal","1","4","4",1,0,"",NA,NA,3,29,"Small","CP"
"1982","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Orthogonal","2","3","3",1,0,"",NA,NA,3,29,"Small","CP"
"1983","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Orthogonal","3","8","8",1,0,"",NA,NA,3,29,"Large","CP"
"1984","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Orthogonal","4","10","9",0,1,"""I did 1 extra fish. you did 10 and I did 11""",0,1,3,29,"Large","CP"
"1985","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Orthogonal","5","6","9",0,0,"",NA,NA,3,29,"Large","CP"
"1986","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","1","3","3",1,1,"",NA,NA,3,29,NA,"CP"
"1987","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","2","4","4",1,1,"",NA,NA,3,29,NA,"CP"
"1988","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","3","5","5",1,1,"",NA,NA,3,29,NA,"CP"
"1989","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","4","6","6",1,1,"",NA,NA,3,29,NA,"CP"
"1990","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","5","6","6",1,1,"",NA,NA,3,29,NA,"CP"
"1991","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","6","6","6",1,1,"",NA,NA,3,29,NA,"CP"
"1992","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","7",NA,NA,NA,1,"",NA,NA,3,29,NA,"CP"
"1993","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","8",NA,NA,NA,1,"",NA,NA,3,29,NA,"CP"
"1994","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","9",NA,NA,NA,1,"",NA,NA,3,29,NA,"CP"
"1995","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,3,29,NA,"CP"
"1996","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,3,29,NA,"CP"
"1997","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,3,29,NA,"CP"
"1998","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,3,29,NA,"CP"
"1999","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,3,29,NA,"CP"
"2000","one-one_96","4.944558522","M","English",0,"","CP","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,3,29,NA,"CP"
"2001","one-one_97","3.227926078","M","English",0,"","2","Identical","Parallel","1","3","3",1,0,"",NA,NA,0,10,"Small","Subset"
"2002","one-one_97","3.227926078","M","English",0,"","2","Identical","Parallel","2","4","4",1,0,"",NA,NA,0,10,"Small","Subset"
"2003","one-one_97","3.227926078","M","English",0,"","2","Identical","Parallel","3","10","15",0,0,"",NA,NA,0,10,"Large","Subset"
"2004","one-one_97","3.227926078","M","English",0,"","2","Identical","Parallel","4","8","10",0,0,"",NA,NA,0,10,"Large","Subset"
"2005","one-one_97","3.227926078","M","English",0,"","2","Identical","Parallel","5","6","6",1,0,"",NA,NA,0,10,"Large","Subset"
"2006","one-one_97","3.227926078","M","English",0,"","2","Identical","Orthogonal","1","4","4",1,0,"",NA,NA,0,10,"Small","Subset"
"2007","one-one_97","3.227926078","M","English",0,"","2","Identical","Orthogonal","2","3","5",0,0,"",NA,NA,0,10,"Small","Subset"
"2008","one-one_97","3.227926078","M","English",0,"","2","Identical","Orthogonal","3","8","10",0,0,"",NA,NA,0,10,"Large","Subset"
"2009","one-one_97","3.227926078","M","English",0,"","2","Identical","Orthogonal","4","10","8",0,0,"",NA,NA,0,10,"Large","Subset"
"2010","one-one_97","3.227926078","M","English",0,"","2","Identical","Orthogonal","5","6","5",0,0,"",NA,NA,0,10,"Large","Subset"
"2011","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","1","3","4",0,1,"",NA,NA,0,10,NA,"Subset"
"2012","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","2","2","2",1,1,"",NA,NA,0,10,NA,"Subset"
"2013","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","3","3","8",0,1,"said 6 at first",NA,NA,0,10,NA,"Subset"
"2014","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","4","2","2",1,1,"",NA,NA,0,10,NA,"Subset"
"2015","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","5","3","10",0,1,"",NA,NA,0,10,NA,"Subset"
"2016","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","6","2","2",1,1,"",NA,NA,0,10,NA,"Subset"
"2017","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,0,10,NA,"Subset"
"2018","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,0,10,NA,"Subset"
"2019","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,0,10,NA,"Subset"
"2020","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,0,10,NA,"Subset"
"2021","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,0,10,NA,"Subset"
"2022","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,0,10,NA,"Subset"
"2023","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,0,10,NA,"Subset"
"2024","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,0,10,NA,"Subset"
"2025","one-one_97","3.227926078","M","English",0,"","2","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,0,10,NA,"Subset"
"2026","one-one_98","4.167008898","F","English",0,"","CP","Identical","Parallel","1","3","3",1,0,"",NA,NA,3,14,"Small","CP"
"2027","one-one_98","4.167008898","F","English",0,"","CP","Identical","Parallel","2","4","4",1,1,"counting fish as she placed them and then counted fish in experimenter's pond",1,0,3,14,"Small","CP"
"2028","one-one_98","4.167008898","F","English",0,"","CP","Identical","Parallel","3","10","11",0,0,"",NA,NA,3,14,"Large","CP"
"2029","one-one_98","4.167008898","F","English",0,"","CP","Identical","Parallel","4","8","12",0,0,"",NA,NA,3,14,"Large","CP"
"2030","one-one_98","4.167008898","F","English",0,"","CP","Identical","Parallel","5","6","7",0,0,"",NA,NA,3,14,"Large","CP"
"2031","one-one_98","4.167008898","F","English",0,"","CP","Identical","Orthogonal","1","4","4",1,1,"""That's 3"" after placing them",0,1,3,14,"Small","CP"
"2032","one-one_98","4.167008898","F","English",0,"","CP","Identical","Orthogonal","2","3","3",1,0,"",NA,NA,3,14,"Small","CP"
"2033","one-one_98","4.167008898","F","English",0,"","CP","Identical","Orthogonal","3","8","9",0,0,"",NA,NA,3,14,"Large","CP"
"2034","one-one_98","4.167008898","F","English",0,"","CP","Identical","Orthogonal","4","10","15",0,0,"placed kind of randomly, not all in a line",0,0,3,14,"Large","CP"
"2035","one-one_98","4.167008898","F","English",0,"","CP","Identical","Orthogonal","5","6","7",0,0,"",NA,NA,3,14,"Large","CP"
"2036","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","1","3","3",1,1,"",NA,NA,3,14,NA,"CP"
"2037","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","2","4","4",1,1,"",NA,NA,3,14,NA,"CP"
"2038","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","3","5","5",1,1,"",NA,NA,3,14,NA,"CP"
"2039","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","4","6","6",1,1,"",NA,NA,3,14,NA,"CP"
"2040","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","5","6","6",1,1,"",NA,NA,3,14,NA,"CP"
"2041","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","6","6","6",1,1,"",NA,NA,3,14,NA,"CP"
"2042","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2043","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2044","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2045","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2046","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2047","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2048","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2049","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2050","one-one_98","4.167008898","F","English",0,"","CP","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"2051","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Parallel","1","3","5",0,0,"",NA,NA,3,10,"Small","CP"
"2052","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Parallel","2","4","5",0,0,"",NA,NA,3,10,"Small","CP"
"2053","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Parallel","3","10","15",0,0,"",NA,NA,3,10,"Large","CP"
"2054","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Parallel","4","8","10",0,0,"",NA,NA,3,10,"Large","CP"
"2055","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Parallel","5","6","7",0,0,"",NA,NA,3,10,"Large","CP"
"2056","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Orthogonal","1","4","5",0,0,"",NA,NA,3,10,"Small","CP"
"2057","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Orthogonal","2","3","4",0,0,"",NA,NA,3,10,"Small","CP"
"2058","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Orthogonal","3","8","11",0,0,"",NA,NA,3,10,"Large","CP"
"2059","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Orthogonal","4","10","14",0,0,"",NA,NA,3,10,"Large","CP"
"2060","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Orthogonal","5","6","12",0,0,"",NA,NA,3,10,"Large","CP"
"2061","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","1","3","3",1,1,"",NA,NA,3,10,NA,"CP"
"2062","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","2","4","4",1,1,"",NA,NA,3,10,NA,"CP"
"2063","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","3","5","5",1,1,"",NA,NA,3,10,NA,"CP"
"2064","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","4","6","6",1,1,"",NA,NA,3,10,NA,"CP"
"2065","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","5","6","6",1,1,"",NA,NA,3,10,NA,"CP"
"2066","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","6","6","6",1,1,"",NA,NA,3,10,NA,"CP"
"2067","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","7",NA,NA,NA,1,"",NA,NA,3,10,NA,"CP"
"2068","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","8",NA,NA,NA,1,"",NA,NA,3,10,NA,"CP"
"2069","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","9",NA,NA,NA,1,"",NA,NA,3,10,NA,"CP"
"2070","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,3,10,NA,"CP"
"2071","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,3,10,NA,"CP"
"2072","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,3,10,NA,"CP"
"2073","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,3,10,NA,"CP"
"2074","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,3,10,NA,"CP"
"2075","one-one_99","3.641341547","F","English",0,"","CP","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,3,10,NA,"CP"
"2076","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Parallel","1","3","3",1,0,"",NA,NA,1.5,10,"Small","Subset"
"2077","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Parallel","2","4","5",0,0,"",NA,NA,1.5,10,"Small","Subset"
"2078","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Parallel","3","10","12",0,0,"",NA,NA,1.5,10,"Large","Subset"
"2079","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Parallel","4","8","11",0,0,"placing fish pretty much randomly",0,0,1.5,10,"Large","Subset"
"2080","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Parallel","5","6","7",0,0,"",NA,NA,1.5,10,"Large","Subset"
"2081","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Orthogonal","1","4","7",0,0,"",NA,NA,1.5,10,"Small","Subset"
"2082","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Orthogonal","2","3","3",1,0,"",NA,NA,1.5,10,"Small","Subset"
"2083","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Orthogonal","3","8","14",0,0,"placed randomly",0,0,1.5,10,"Large","Subset"
"2084","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Orthogonal","4","10","9",0,0,"placed randomly ",0,0,1.5,10,"Large","Subset"
"2085","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Orthogonal","5","6","15",0,0,"placed randomly in piles",0,0,1.5,10,"Large","Subset"
"2086","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","1","3","10",0,1,"",NA,NA,1.5,10,NA,"Subset"
"2087","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","2","2","2",1,1,"",NA,NA,1.5,10,NA,"Subset"
"2088","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","3","3","3",1,1,"",NA,NA,1.5,10,NA,"Subset"
"2089","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","4","4","4",1,1,"",NA,NA,1.5,10,NA,"Subset"
"2090","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","5","5","8",0,1,"",NA,NA,1.5,10,NA,"Subset"
"2091","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","6","4","4",1,1,"",NA,NA,1.5,10,NA,"Subset"
"2092","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","7","5","10",0,1,"",NA,NA,1.5,10,NA,"Subset"
"2093","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","8","4","1",0,1,"",NA,NA,1.5,10,NA,"Subset"
"2094","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","9","3","9",0,1,"",NA,NA,1.5,10,NA,"Subset"
"2095","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,1.5,10,NA,"Subset"
"2096","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,1.5,10,NA,"Subset"
"2097","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,1.5,10,NA,"Subset"
"2098","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,1.5,10,NA,"Subset"
"2099","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,1.5,10,NA,"Subset"
"2100","one-one_100","3.436002738","M","English",0,"","2","Non-identical","Give_N","15",NA,"",NA,1,"",NA,NA,1.5,10,NA,"Subset"
"2101","one-one_104","4.106776181","M","English",0,"","CP","Identical","Parallel","1","3","3",1,0,"",NA,NA,2,29,"Small","CP"
"2102","one-one_104","4.106776181","M","English",0,"","CP","Identical","Parallel","2","4","4",1,0,"",NA,NA,2,29,"Small","CP"
"2103","one-one_104","4.106776181","M","English",0,"","CP","Identical","Parallel","3","10","10",1,0,"",NA,NA,2,29,"Large","CP"
"2104","one-one_104","4.106776181","M","English",0,"","CP","Identical","Parallel","4","8","8",1,0,"",NA,NA,2,29,"Large","CP"
"2105","one-one_104","4.106776181","M","English",0,"","CP","Identical","Parallel","5","6","7",0,0,"",NA,NA,2,29,"Large","CP"
"2106","one-one_104","4.106776181","M","English",0,"","CP","Identical","Orthogonal","1","4","4",1,0,"",NA,NA,2,29,"Small","CP"
"2107","one-one_104","4.106776181","M","English",0,"","CP","Identical","Orthogonal","2","3","3",1,0,"",NA,NA,2,29,"Small","CP"
"2108","one-one_104","4.106776181","M","English",0,"","CP","Identical","Orthogonal","3","8","8",1,0,"",NA,NA,2,29,"Large","CP"
"2109","one-one_104","4.106776181","M","English",0,"","CP","Identical","Orthogonal","4","10","8",0,0,"",NA,NA,2,29,"Large","CP"
"2110","one-one_104","4.106776181","M","English",0,"","CP","Identical","Orthogonal","5","6","7",0,0,"",NA,NA,2,29,"Large","CP"
"2111","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","1","3","3",1,1,"",NA,NA,2,29,NA,"CP"
"2112","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","2","4","4",1,1,"",NA,NA,2,29,NA,"CP"
"2113","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","3","5","5",1,1,"",NA,NA,2,29,NA,"CP"
"2114","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","4","6","6",1,1,"",NA,NA,2,29,NA,"CP"
"2115","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","5","6","6",1,1,"",NA,NA,2,29,NA,"CP"
"2116","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","6","6","6",1,1,"",NA,NA,2,29,NA,"CP"
"2117","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,2,29,NA,"CP"
"2118","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,2,29,NA,"CP"
"2119","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,2,29,NA,"CP"
"2120","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,2,29,NA,"CP"
"2121","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,2,29,NA,"CP"
"2122","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,2,29,NA,"CP"
"2123","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,2,29,NA,"CP"
"2124","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,2,29,NA,"CP"
"2125","one-one_104","4.106776181","M","English",0,"","CP","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,2,29,NA,"CP"
"2126","one-one_105","3.575633128","M","English",0,"","3","Identical","Parallel","1","3","3",1,0,"",NA,NA,2,12,"Small","Subset"
"2127","one-one_105","3.575633128","M","English",0,"","3","Identical","Parallel","2","4","5",0,0,"",NA,NA,2,12,"Small","Subset"
"2128","one-one_105","3.575633128","M","English",0,"","3","Identical","Parallel","3","10","9",0,0,"",NA,NA,2,12,"Large","Subset"
"2129","one-one_105","3.575633128","M","English",0,"","3","Identical","Parallel","4","8","10",0,0,"",NA,NA,2,12,"Large","Subset"
"2130","one-one_105","3.575633128","M","English",0,"","3","Identical","Parallel","5","6","7",0,0,"put 8, then fixed",0,0,2,12,"Large","Subset"
"2131","one-one_105","3.575633128","M","English",0,"","3","Identical","Orthogonal","1","4","5",0,0,"",NA,NA,2,12,"Small","Subset"
"2132","one-one_105","3.575633128","M","English",0,"","3","Identical","Orthogonal","2","3","9",0,0,"",NA,NA,2,12,"Small","Subset"
"2133","one-one_105","3.575633128","M","English",0,"","3","Identical","Orthogonal","3","8","11",0,0,"",NA,NA,2,12,"Large","Subset"
"2134","one-one_105","3.575633128","M","English",0,"","3","Identical","Orthogonal","4","10","9",0,0,"",NA,NA,2,12,"Large","Subset"
"2135","one-one_105","3.575633128","M","English",0,"","3","Identical","Orthogonal","5","6","9",0,0,"",NA,NA,2,12,"Large","Subset"
"2136","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","1","3","3",1,1,"",NA,NA,2,12,NA,"Subset"
"2137","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","2","4","5",0,1,"",NA,NA,2,12,NA,"Subset"
"2138","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","3","3","2",0,1,"",NA,NA,2,12,NA,"Subset"
"2139","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","4","2","2",1,1,"",NA,NA,2,12,NA,"Subset"
"2140","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","5","3","3",1,1,"",NA,NA,2,12,NA,"Subset"
"2141","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","6","4","3",0,1,"",NA,NA,2,12,NA,"Subset"
"2142","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,2,12,NA,"Subset"
"2143","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,2,12,NA,"Subset"
"2144","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,2,12,NA,"Subset"
"2145","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,2,12,NA,"Subset"
"2146","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,2,12,NA,"Subset"
"2147","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,2,12,NA,"Subset"
"2148","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,2,12,NA,"Subset"
"2149","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,2,12,NA,"Subset"
"2150","one-one_105","3.575633128","M","English",0,"","3","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,2,12,NA,"Subset"
"2151","one-one_106","3.890485969","M","English",0,"","3","Identical","Parallel","1","3","3",1,0,"",NA,NA,3,1,"Small","Subset"
"2152","one-one_106","3.890485969","M","English",0,"","3","Identical","Parallel","2","4","4",1,0,"",NA,NA,3,1,"Small","Subset"
"2153","one-one_106","3.890485969","M","English",0,"","3","Identical","Parallel","3","10","11",0,0,"",NA,NA,3,1,"Large","Subset"
"2154","one-one_106","3.890485969","M","English",0,"","3","Identical","Parallel","4","8","9",0,0,"",NA,NA,3,1,"Large","Subset"
"2155","one-one_106","3.890485969","M","English",0,"","3","Identical","Parallel","5","6","7",0,0,"",NA,NA,3,1,"Large","Subset"
"2156","one-one_106","3.890485969","M","English",0,"","3","Identical","Orthogonal","1","4","6",0,0,"",NA,NA,3,1,"Small","Subset"
"2157","one-one_106","3.890485969","M","English",0,"","3","Identical","Orthogonal","2","3","4",0,0,"",NA,NA,3,1,"Small","Subset"
"2158","one-one_106","3.890485969","M","English",0,"","3","Identical","Orthogonal","3","8","7",0,0,"",NA,NA,3,1,"Large","Subset"
"2159","one-one_106","3.890485969","M","English",0,"","3","Identical","Orthogonal","4","10","9",0,0,"",NA,NA,3,1,"Large","Subset"
"2160","one-one_106","3.890485969","M","English",0,"","3","Identical","Orthogonal","5","6","11",0,0,"",NA,NA,3,1,"Large","Subset"
"2161","one-one_106","3.890485969","M","English",0,"","3","Identical","Give_N","1","3","3",1,1,"",NA,NA,3,1,NA,"Subset"
"2162","one-one_106","3.890485969","M","English",0,"","3","Identical","Give_N","2","4","4",1,1,"",NA,NA,3,1,NA,"Subset"
"2163","one-one_106","3.890485969","M","English",0,"","3","Identical","Give_N","3","5","7",0,1,"",NA,NA,3,1,NA,"Subset"
"2164","one-one_106","3.890485969","M","English",0,"","3","Identical","Give_N","4","4","4",1,1,"",NA,NA,3,1,NA,"Subset"
